,CIK,Company Name,Date Filed,0,1,2,3,4,5,6,7,8,9
5421,1265888,NEUSTAR INC,2016-04-28,financial,shall,reference,first,press,results,call,april,release,exhibit
5422,1265888,NEUSTAR INC,2016-06-17,against,non,broker,votes,was,june,for,stockholders,approval,inc
5423,1265888,NEUSTAR INC,2016-06-21,company,services,board,june,directors,officer,serve,will,inc,chief
5439,1287865,MEDICAL PROPERTIES TRUST INC,2016-04-06,board,trust,april,committee,retirement,mr,his,properties,steven,officers
5440,1287865,MEDICAL PROPERTIES TRUST INC,2016-05-04,ended,properties,march,quarter,gaap,trust,operations,financial,million,measures
5441,1287865,MEDICAL PROPERTIES TRUST INC,2016-05-04,partnership,steven,million,properties,inc,transaction,trust,made,may,april
5442,1287865,MEDICAL PROPERTIES TRUST INC,2016-05-20,proposal,votes,against,steven,broker,non,for,were,properties,forth
5481,18349,SYNOVUS FINANCIAL CORP,2016-04-19,slide,information,april,supplemental,presentation,press,release,exhibit,into,corp
5482,18349,SYNOVUS FINANCIAL CORP,2016-04-21,april,plan,amendment,company,income,change,an,shareholder,tax,corp
5483,18349,SYNOVUS FINANCIAL CORP,2016-04-27,broker,proposal,votes,april,was,vote,against,shareholders,for,corp
5500,310142,SENSIENT TECHNOLOGIES CORP,2016-04-20,corporation,ended,technologies,press,exhibit,john,march,april,release,quarter
5501,310142,SENSIENT TECHNOLOGIES CORP,2016-04-25,john,votes,technologies,company,april,corporation,laws,directors,amended,officers
5507,33619,ESTERLINE TECHNOLOGIES CORP,2016-05-05,release,corporation,results,technologies,supplemental,may,financial,press,information,dated
5519,350797,EATON VANCE CORP,2016-05-25,release,international,corp,table,operations,exhibit,dated,index,financial,may
5536,355811,GENTEX CORP,2016-04-22,release,shall,april,exhibit,accounting,financial,corporation,opre,deemed,attached
5537,355811,GENTEX CORP,2016-05-24,for,shareholders,broker,opre,company,non,votes,james,serve,vote
5563,46195,BANK OF HAWAII CORP,2016-04-25,release,quarter,results,operations,furnished,april,bank,mark,financial,corporation
5564,46195,BANK OF HAWAII CORP,2016-05-03,against,election,for,bank,non,mark,vote,votes,elected,directors
5587,52827,RAYONIER INC,2016-05-02,loan,credit,term,table,facility,agreement,agent,administrative,april,acquisition
5588,52827,RAYONIER INC,2016-05-04,may,inc,opre,table,furnished,press,release,exhibit,financial,herewith
5589,52827,RAYONIER INC,2016-05-24,mark,table,annual,meeting,votes,vote,broker,opre,security,named
5604,67215,DYCOM INDUSTRIES INC,2016-04-27,forward,april,statements,program,looking,uncertainties,time,stock,risks,our
5605,67215,DYCOM INDUSTRIES INC,2016-04-27,annual,will,mr,company,termination,agreement,his,employment,salary,payment
5606,67215,DYCOM INDUSTRIES INC,2016-05-24,third,loan,term,bank,agreement,credit,agent,amendment,may,additional
5607,67215,DYCOM INDUSTRIES INC,2016-05-25,not,gaap,adjusted,non,measures,purport,alternative,may,company,income
5608,67215,DYCOM INDUSTRIES INC,2016-05-26,filed,registration,commission,september,florida,exhibits,statement,with,inc,llp
5609,67215,DYCOM INDUSTRIES INC,2016-05-26,purport,measures,alternative,non,gaap,not,adjusted,income,may,does
5610,67215,DYCOM INDUSTRIES INC,2016-06-01,non,gaap,measures,these,company,adjusted,materials,forward,looking,presentation
5611,67215,DYCOM INDUSTRIES INC,2016-06-02,looking,future,june,forward,ability,statements,risks,may,company,proposed
5612,67215,DYCOM INDUSTRIES INC,2016-06-22,credit,agreement,amendment,therein,agent,june,fourth,subsidiaries,bank,dated
5631,70145,NATIONAL FUEL GAS CO,2016-04-28,measures,changes,gaap,company,presentation,for,costs,looking,forward,effect
5632,70145,NATIONAL FUEL GAS CO,2016-04-29,gaap,for,changes,company,measures,forward,looking,costs,effect,national
5633,70145,NATIONAL FUEL GAS CO,2016-06-09,june,board,officers,national,company,his,due,directors,certain,new
5634,70145,NATIONAL FUEL GAS CO,2016-06-27,director,directors,company,june,national,new,election,press,release,furnished
5648,701811,MENTOR GRAPHICS CORP,2016-05-19,fiscal,may,corporation,year,quarter,results,former,first,second,change
5649,701811,MENTOR GRAPHICS CORP,2016-06-20,june,vote,plan,shareholder,voting,for,election,broker,proposal,employee
5664,706688,AARON'S INC,2016-04-29,steven,press,april,georgia,inc,release,financial,exhibit,deemed,shall
5665,706688,AARON'S INC,2016-05-05,vote,meeting,proposal,until,georgia,annual,director,company,votes,against
5666,706688,AARON'S INC,2016-05-16,press,price,plus,portion,presentation,president,plan,previously,program,private
5667,706688,AARON'S INC,2016-06-06,directors,board,mr,georgia,company,officers,from,steven,certain,effective
5690,720672,STIFEL FINANCIAL CORP,2016-04-22,exhibit,iii,directors,company,april,annual,officers,corp,retirement,meeting
5691,720672,STIFEL FINANCIAL CORP,2016-05-09,call,presentation,corp,exhibit,conference,may,financial,will,james,through
5692,720672,STIFEL FINANCIAL CORP,2016-05-09,call,presentation,corp,exhibit,conference,may,financial,will,james,through
5693,720672,STIFEL FINANCIAL CORP,2016-06-15,votes,proposal,broker,directors,non,annual,proxy,meeting,incentive,iii
5708,73088,NORTHWESTERN CORP,2016-04-20,call,webcast,meeting,investor,april,presentation,annual,company,at,will
5709,73088,NORTHWESTERN CORP,2016-04-25,will,parties,presentation,slide,april,investors,one,third,document,company
5710,73088,NORTHWESTERN CORP,2016-04-26,annual,follows,meeting,votes,were,director,company,respect,vote,directors
5711,73088,NORTHWESTERN CORP,2016-04-28,document,april,company,presentation,slide,corporation,amended,will,herewith,corporate
5712,73088,NORTHWESTERN CORP,2016-05-13,document,amended,slide,presentation,may,company,corporation,herewith,will,investors
5713,73088,NORTHWESTERN CORP,2016-05-18,restated,amendment,corporation,amended,approval,may,company,proxy,document,described
5714,73088,NORTHWESTERN CORP,2016-06-22,amount,supplemental,first,york,company,between,june,bank,trustee,registration
5726,73756,OCEANEERING INTERNATIONAL INC,2016-04-04,election,april,international,officers,board,directors,david,departure,certain,inc
5727,73756,OCEANEERING INTERNATIONAL INC,2016-04-25,international,april,exhibit,press,release,inc,regarding,furnished,dividend,therein
5728,73756,OCEANEERING INTERNATIONAL INC,2016-05-09,broker,voting,votes,international,for,against,matters,directors,non,officers
5729,73756,OCEANEERING INTERNATIONAL INC,2016-06-15,award,agreement,director,june,restricted,reference,mr,board,international,incorporated
5741,74303,OLIN CORP,2016-04-22,general,investors,april,olin,exhibit,corporation,george,press,opre,conference
5742,74303,OLIN CORP,2016-04-28,corporation,opre,dividend,olin,april,george,press,exhibit,release,company
5743,74303,OLIN CORP,2016-05-03,press,may,exhibit,olin,opre,george,release,quarter,first,corporation
5744,74303,OLIN CORP,2016-05-03,olin,webcast,may,call,first,earnings,quarter,presentation,exhibit,corporation
5745,74303,OLIN CORP,2016-05-03,olin,vote,corporation,for,follows,elected,proposal,term,meeting,class
5746,74303,OLIN CORP,2016-05-09,may,conference,presentation,olin,exhibit,corporation,george,city,deemed,shall
5747,74303,OLIN CORP,2016-05-16,conference,may,olin,exhibit,opre,june,corporation,investors,george,general
5787,7536,ARROW ELECTRONICS INC,2016-05-03,release,first,issued,earnings,may,press,hereto,inc,exhibit,quarter
5788,7536,ARROW ELECTRONICS INC,2016-05-03,may,certain,officers,effective,company,inc,directors,press,senior,york
5789,7536,ARROW ELECTRONICS INC,2016-05-13,were,shares,proposal,shareholders,meeting,company,vote,voting,was,proxy
5799,799729,PAREXEL INTERNATIONAL CORP,2016-04-27,exhibit,corporation,deemed,april,international,financial,bank,shall,for,press
5810,861361,B/E AEROSPACE INC,2016-04-26,press,announcing,quarter,release,ended,results,april,inc,march,financial
5831,861459,GRANITE CONSTRUCTION INC,2016-04-29,gaap,non,ebitda,measures,financial,april,company,provided,used,companies
5832,861459,GRANITE CONSTRUCTION INC,2016-05-31,his,board,committee,mr,opre,company,may,from,corporate,incorporated
5833,861459,GRANITE CONSTRUCTION INC,2016-06-14,three,vote,elected,votes,company,meeting,director,june,was,board
5847,887936,FTI CONSULTING INC,2016-04-29,loss,income,adjusted,measures,operating,ebitda,gaap,special,consideration,contingent
5848,887936,FTI CONSULTING INC,2016-05-02,loss,gaap,ebitda,operating,income,measures,adjusted,special,consideration,contingent
5849,887936,FTI CONSULTING INC,2016-05-02,ebitda,adjusted,income,measures,loss,operating,gaap,total,presentation,consideration
5850,887936,FTI CONSULTING INC,2016-05-10,income,adjusted,operating,gaap,ebitda,loss,measures,total,presentation,special
5851,887936,FTI CONSULTING INC,2016-06-03,june,looking,program,forward,plans,press,inc,may,factors,statements
5852,887936,FTI CONSULTING INC,2016-06-06,meeting,proposal,votes,annual,stockholders,for,follows,against,proxy,vote
5866,903127,POST PROPERTIES INC,2016-05-03,inc,supplemental,david,properties,financial,georgia,earnings,exhibit,quarterly,release
5867,903127,POST PROPERTIES INC,2016-05-09,may,inc,officers,officer,david,properties,georgia,chief,departure,dated
5868,903127,POST PROPERTIES INC,2016-06-01,votes,proposal,shareholders,georgia,david,properties,independent,vote,for,registered
5888,910521,DECKERS OUTDOOR CORP,2016-05-26,exhibit,may,george,release,financial,shall,press,corporation,results,hereto
5889,910521,DECKERS OUTDOOR CORP,2016-05-27,his,mr,agreement,company,board,will,may,retirement,with,compensation
5890,910521,DECKERS OUTDOOR CORP,2016-06-09,meeting,annual,stockholders,sec,proxy,at,definitive,materials,will,company
5921,910606,REGENCY CENTERS CORP,2016-04-21,shareholders,april,required,restated,amended,amendments,florida,corporation,special,proxy
5922,910606,REGENCY CENTERS CORP,2016-05-02,independent,voting,for,meeting,registered,votes,fiscal,proposal,elected,year
5923,910606,REGENCY CENTERS CORP,2016-05-04,website,supplemental,ended,year,florida,three,months,may,march,earnings
5924,910606,REGENCY CENTERS CORP,2016-06-28,forward,offering,june,common,company,stock,march,sale,agreement,shares
5934,921112,LIBERTY PROPERTY TRUST,2016-04-26,george,property,april,limited,trust,title,partnership,exhibit,financial,press
5935,921112,LIBERTY PROPERTY TRUST,2016-05-10,target,his,mr,for,company,property,restricted,will,salary,partnership
5936,921112,LIBERTY PROPERTY TRUST,2016-05-16,broker,vote,votes,trust,registered,proposal,partnership,property,limited,non
5937,921112,LIBERTY PROPERTY TRUST,2016-06-03,trust,property,officers,been,plan,accounting,senior,company,officer,partnership
5969,936395,CIENA CORP,2016-04-26,agreement,term,loan,credit,net,amount,forward,basis,looking,margin
5970,936395,CIENA CORP,2016-06-02,june,investor,ended,april,call,second,quarter,results,corporation,david
5971,936395,CIENA CORP,2016-06-22,june,aggregate,notes,david,transaction,approximately,outstanding,corporation,amount,million
5981,936528,WASHINGTON FEDERAL INC,2016-04-08,officers,certain,directors,association,inc,april,washington,federal,administrative,service
5982,936528,WASHINGTON FEDERAL INC,2016-04-15,march,april,applicable,financial,about,federal,washington,not,attached,copy
5983,936528,WASHINGTON FEDERAL INC,2016-05-24,mr,federal,company,officers,washington,bank,loan,chief,will,officer
5994,945394,HOSPITALITY PROPERTIES TRUST,2016-04-05,llc,agreement,we,development,our,property,mr,are,looking,forward
5995,945394,HOSPITALITY PROPERTIES TRUST,2016-05-10,supplemental,financial,trust,properties,may,operating,mark,quarter,press,march
5996,945394,HOSPITALITY PROPERTIES TRUST,2016-05-27,company,committee,board,votes,trustee,proposal,mr,that,against,independent
5997,945394,HOSPITALITY PROPERTIES TRUST,2016-06-20,trust,common,company,forward,june,looking,occur,properties,shares,statements
5998,945394,HOSPITALITY PROPERTIES TRUST,2016-06-22,our,agreement,development,we,properties,llc,june,amendment,agreements,property
6015,945764,DENBURY RESOURCES INC,2016-04-06,resources,james,april,board,press,since,exhibit,release,inc,company
6016,945764,DENBURY RESOURCES INC,2016-04-20,credit,agent,agreement,april,amendment,base,resources,administrative,party,restated
6017,945764,DENBURY RESOURCES INC,2016-05-05,amount,aggregate,notes,press,million,may,release,senior,due,entered
6018,945764,DENBURY RESOURCES INC,2016-05-11,new,notes,company,may,agreement,trustee,trust,association,amount,national
6019,945764,DENBURY RESOURCES INC,2016-05-16,approximately,senior,notes,aggregate,amount,million,due,may,resources,shares
6020,945764,DENBURY RESOURCES INC,2016-05-27,plan,incentive,voting,resources,proposal,broker,may,follows,stockholders,were
6021,945764,DENBURY RESOURCES INC,2016-06-23,company,trustee,resources,james,properties,notes,transactions,aggregate,senior,amount
6022,945764,DENBURY RESOURCES INC,2016-06-29,with,june,assets,resources,parties,agreement,have,sale,july,interest
6038,945841,POOL CORP,2016-04-21,mark,earnings,april,corporation,guidance,first,release,press,should,issued
6039,945841,POOL CORP,2016-05-06,incentive,committee,votes,performance,awards,plan,may,corporation,stockholders,stock
6043,1018003,INGRAM MICRO INC,2016-07-28,with,measures,non,gaap,july,related,financial,diluted,these,press
6044,1018003,INGRAM MICRO INC,2016-08-11,inc,exhibit,description,august,agreement,press,acquisition,release,current,november
6045,1018003,INGRAM MICRO INC,2016-09-19,plan,period,notice,with,agreement,closing,stock,expected,september,will
6059,1025996,KILROY REALTY CORP,2016-07-26,july,supplemental,information,deemed,corporation,furnished,for,june,quarter,shall
6060,1025996,KILROY REALTY CORP,2016-07-27,federal,income,tax,with,filed,states,sec,partnership,corporation,february
6061,1025996,KILROY REALTY CORP,2016-08-30,looking,forward,factors,properties,august,our,are,performance,corporation,million
6062,1025996,KILROY REALTY CORP,2016-09-15,partnership,agreement,operating,note,september,purchase,amount,notes,february,corporation
6063,1025996,KILROY REALTY CORP,2016-09-29,llp,common,corporation,offer,september,filed,sale,shares,prospectus,partnership
6066,103730,VISHAY INTERTECHNOLOGY INC,2016-08-02,diluted,shares,price,stock,per,share,earnings,amount,common,market
6067,103730,VISHAY INTERTECHNOLOGY INC,2016-08-22,dividend,common,lori,cash,august,september,stock,class,stockholders,press
6068,103730,VISHAY INTERTECHNOLOGY INC,2016-09-13,due,effective,rate,price,senior,lori,september,dividend,adjusted,each
6079,1038074,SILICON LABORATORIES INC,2016-07-27,expense,gaap,supplemental,financial,non,measures,information,excluding,because,costs
6086,1056696,MANHATTAN ASSOCIATES INC,2016-07-06,company,effective,june,officers,georgia,chief,treasurer,his,directors,officer
6087,1056696,MANHATTAN ASSOCIATES INC,2016-07-19,income,our,measures,gaap,adjusted,costs,we,operating,net,acquisition
6088,1056696,MANHATTAN ASSOCIATES INC,2016-08-01,company,july,mr,agreement,director,officer,employment,april,reference,dated
6104,1062449,BUFFALO WILD WINGS INC,2016-07-26,press,release,furnished,results,inc,second,financial,july,commissionfile,jurisdictionof
6105,1062449,BUFFALO WILD WINGS INC,2016-08-16,new,share,program,august,up,announcing,press,release,approved,million
6106,1062449,BUFFALO WILD WINGS INC,2016-09-30,terms,agreement,employment,benefits,september,with,company,for,period,compensation
6122,1077771,UMPQUA HOLDINGS CORP,2016-07-20,holdings,july,second,release,quarter,corporation,investor,financial,press,results
6123,1077771,UMPQUA HOLDINGS CORP,2016-09-15,corporation,september,october,dividend,payable,holdings,quarterly,announced,shareholders,approved
6124,1077771,UMPQUA HOLDINGS CORP,2016-09-29,september,announcing,holdings,call,conference,earnings,quarterly,corporation,press,release
6135,1128928,FLOWERS FOODS INC,2016-07-29,for,broker,votes,proposal,against,vote,non,each,meeting,company
6136,1128928,FLOWERS FOODS INC,2016-08-10,company,august,time,inc,because,been,commissionfile,employeridentification,georgia,jurisdictionof
6137,1128928,FLOWERS FOODS INC,2016-08-11,august,press,release,inc,exhibit,financial,condition,operations,georgia,guidance
6138,1128928,FLOWERS FOODS INC,2016-09-23,september,statement,ratio,earnings,exhibit,regarding,inc,georgia,thereto,description
6139,1128928,FLOWERS FOODS INC,2016-09-28,llc,note,due,september,notes,interest,bank,inc,offer,company
6176,1143068,GREAT PLAINS ENERGY INC,2016-07-05,lori,energy,missouri,city,costs,increase,july,respect,operations,with
6177,1143068,GREAT PLAINS ENERGY INC,2016-08-04,energy,missouri,press,operations,information,august,lori,city,release,not
6178,1143068,GREAT PLAINS ENERGY INC,2016-08-25,statement,energy,transaction,prospectus,proxy,august,registration,definitive,sec,proposed
6179,1143068,GREAT PLAINS ENERGY INC,2016-09-08,missouri,not,presentation,lori,city,energy,furnished,information,investor,relating
6180,1143068,GREAT PLAINS ENERGY INC,2016-09-13,energy,agent,city,amendment,september,company,york,missouri,bank,among
6181,1143068,GREAT PLAINS ENERGY INC,2016-09-19,prospectus,proxy,energy,expense,transactions,income,proposed,cash,statement,net
6182,1143068,GREAT PLAINS ENERGY INC,2016-09-21,energy,prospectus,proxy,proposed,statement,price,that,board,with,cash
6183,1143068,GREAT PLAINS ENERGY INC,2016-09-26,energy,limited,sec,amendment,proposed,shareholders,stock,transactions,but,costs
6184,1143068,GREAT PLAINS ENERGY INC,2016-09-27,june,december,march,consolidated,energy,ended,financial,three,inc,months
6221,1179929,MOLINA HEALTHCARE INC,2016-07-27,press,months,second,healthcare,july,inc,release,june,results,ended
6222,1179929,MOLINA HEALTHCARE INC,2016-07-28,subsidiary,december,consolidated,financial,notes,new,acquisition,regulation,ended,months
6223,1179929,MOLINA HEALTHCARE INC,2016-08-01,total,august,shall,outstanding,equity,healthcare,plan,all,inc,note
6224,1179929,MOLINA HEALTHCARE INC,2016-08-05,each,healthcare,august,party,closing,company,agreements,agreement,purchase,contemplated
6225,1179929,MOLINA HEALTHCARE INC,2016-08-17,august,issued,due,note,senior,notes,healthcare,registered,inc,offer
6226,1179929,MOLINA HEALTHCARE INC,2016-09-16,registered,healthcare,due,aggregate,senior,september,notes,offer,amount,inc
6232,1265888,NEUSTAR INC,2016-07-01,provided,notice,non,company,services,july,provide,terms,inc,officer
6233,1265888,NEUSTAR INC,2016-07-13,july,inc,officer,press,release,shall,attached,exhibit,chief,hereto
6234,1265888,NEUSTAR INC,2016-07-28,shall,call,july,press,reference,financial,release,results,second,exhibit
6235,1265888,NEUSTAR INC,2016-09-28,credit,party,amendment,agreement,thereto,facility,third,agent,term,inc
6253,1287865,MEDICAL PROPERTIES TRUST INC,2016-07-13,we,approximately,million,transactions,with,an,acquisition,connection,our,notes
6254,1287865,MEDICAL PROPERTIES TRUST INC,2016-07-14,notes,prospectus,partnership,company,llp,steven,agreement,july,operating,properties
6255,1287865,MEDICAL PROPERTIES TRUST INC,2016-07-22,notes,operating,partnership,properties,offering,trust,trustee,among,time,association
6256,1287865,MEDICAL PROPERTIES TRUST INC,2016-08-04,months,three,june,ended,million,properties,trust,gaap,august,operations
6257,1287865,MEDICAL PROPERTIES TRUST INC,2016-08-23,with,been,board,mr,august,company,directors,healthcare,properties,trust
6258,1287865,MEDICAL PROPERTIES TRUST INC,2016-09-26,september,exhibit,properties,offer,amended,trust,steven,press,document,release
6259,1287865,MEDICAL PROPERTIES TRUST INC,2016-09-28,offering,approximately,agreement,company,partnership,purchase,september,common,operating,stock
6280,18349,SYNOVUS FINANCIAL CORP,2016-07-11,his,award,with,mr,georgia,company,from,management,officers,july
6281,18349,SYNOVUS FINANCIAL CORP,2016-07-19,press,information,presentation,slide,july,supplemental,release,exhibit,into,corp
6282,18349,SYNOVUS FINANCIAL CORP,2016-07-22,july,officers,increase,corp,named,base,president,directors,georgia,committee
6283,18349,SYNOVUS FINANCIAL CORP,2016-08-18,corp,into,august,release,exhibit,information,supplemental,georgia,press,use
6290,310142,SENSIENT TECHNOLOGIES CORP,2016-07-22,july,june,months,john,technologies,corporation,press,exhibit,ended,release
6291,310142,SENSIENT TECHNOLOGIES CORP,2016-07-26,company,july,amendments,technologies,john,website,amended,corporation,com,amendment
6297,33619,ESTERLINE TECHNOLOGIES CORP,2016-08-04,press,financial,supplemental,technologies,august,release,corporation,results,information,dated
6298,33619,ESTERLINE TECHNOLOGIES CORP,2016-09-19,technologies,common,september,agreement,stock,corporation,company,shares,notice,agreed
6299,33619,ESTERLINE TECHNOLOGIES CORP,2016-09-28,stock,shares,september,corporation,amendment,company,common,technologies,notice,agreed
6314,350797,EATON VANCE CORP,2016-08-17,table,exhibit,operations,corp,index,dated,release,august,international,financial
6322,355811,GENTEX CORP,2016-07-22,shall,deemed,corporation,july,accounting,financial,opre,release,attached,exhibit
6330,46195,BANK OF HAWAII CORP,2016-07-25,mark,quarter,bank,release,july,corporation,results,furnished,operations,financial
6335,52827,RAYONIER INC,2016-08-03,opre,table,press,release,august,inc,exhibit,furnished,financial,herewith
6352,67215,DYCOM INDUSTRIES INC,2016-07-06,looking,risks,july,statements,our,future,acquisition,forward,may,company
6353,67215,DYCOM INDUSTRIES INC,2016-08-24,company,alternative,not,measures,gaap,income,adjusted,purport,non,does
6354,67215,DYCOM INDUSTRIES INC,2016-08-24,gaap,non,measures,purport,adjusted,not,company,alternative,income,does
6355,67215,DYCOM INDUSTRIES INC,2016-09-08,gaap,non,measures,these,company,adjusted,materials,forward,looking,presentation
6356,67215,DYCOM INDUSTRIES INC,2016-09-30,laws,amended,meeting,board,restated,third,director,election,retirement,directors
6372,70145,NATIONAL FUEL GAS CO,2016-08-04,august,presentation,gaap,changes,company,measures,looking,forward,for,costs
6373,70145,NATIONAL FUEL GAS CO,2016-08-05,looking,gaap,for,forward,changes,measures,company,costs,effect,national
6374,70145,NATIONAL FUEL GAS CO,2016-09-14,credit,agreement,company,national,bank,rate,association,facility,an,september
6389,701811,MENTOR GRAPHICS CORP,2016-08-18,august,quarter,corporation,year,fiscal,results,change,third,second,former
6398,706688,AARON'S INC,2016-07-07,steven,credit,facility,georgia,inc,include,loan,amendment,june,agreement
6399,706688,AARON'S INC,2016-07-29,steven,inc,press,georgia,july,release,financial,deemed,exhibit,shall
6409,720672,STIFEL FINANCIAL CORP,2016-07-08,businesses,corp,inc,exhibit,consolidated,sale,financial,july,effect,james
6410,720672,STIFEL FINANCIAL CORP,2016-07-14,company,july,looking,trustee,third,notes,corp,supplemental,january,forward
6411,720672,STIFEL FINANCIAL CORP,2016-07-15,agreement,exhibit,july,looking,company,shares,forward,stock,statements,current
6412,720672,STIFEL FINANCIAL CORP,2016-08-02,call,financial,corp,exhibit,presentation,august,will,conference,james,through
6413,720672,STIFEL FINANCIAL CORP,2016-08-16,company,presentation,statements,gaap,forward,measures,investor,looking,august,are
6425,73088,NORTHWESTERN CORP,2016-07-22,presentation,call,july,investor,webcast,press,company,conference,release,shall
6426,73088,NORTHWESTERN CORP,2016-08-16,loan,agreement,company,city,interest,august,trustee,between,bank,corporation
6427,73088,NORTHWESTERN CORP,2016-09-08,september,amended,york,company,document,slide,presentation,corporation,will,herewith
6429,73756,OCEANEERING INTERNATIONAL INC,2016-07-21,international,press,release,july,inc,therein,dividend,furnished,exhibit,regarding
6430,73756,OCEANEERING INTERNATIONAL INC,2016-09-21,that,for,looking,forward,we,our,products,will,cash,presentation
6446,74303,OLIN CORP,2016-07-22,june,december,olin,full,july,guidance,second,ending,opre,george
6447,74303,OLIN CORP,2016-07-22,guidance,webcast,olin,july,call,presentation,second,full,exhibit,george
6448,74303,OLIN CORP,2016-07-28,july,opre,dividend,olin,george,press,exhibit,release,corporation,dated
6449,74303,OLIN CORP,2016-07-29,ended,olin,notes,consolidated,document,thereto,statements,subsidiaries,december,business
6450,74303,OLIN CORP,2016-08-02,press,george,second,august,olin,quarter,release,exhibit,opre,corporation
6451,74303,OLIN CORP,2016-08-02,olin,second,presentation,exhibit,earnings,george,august,call,webcast,quarter
6452,74303,OLIN CORP,2016-08-16,global,corporation,york,olin,materials,conference,september,george,august,exhibit
6453,74303,OLIN CORP,2016-08-23,opre,agreements,party,john,george,each,officers,olin,august,corporation
6454,74303,OLIN CORP,2016-09-01,june,information,with,document,subsidiaries,corporation,olin,consolidated,notes,financial
6455,74303,OLIN CORP,2016-09-06,global,september,presentation,exhibit,olin,conference,corporation,york,new,deemed
6470,7536,ARROW ELECTRONICS INC,2016-08-02,hereto,august,release,press,second,issued,earnings,inc,exhibit,quarter
6505,799729,PAREXEL INTERNATIONAL CORP,2016-07-15,there,international,july,his,company,officer,officers,financial,between,continue
6506,799729,PAREXEL INTERNATIONAL CORP,2016-08-03,august,international,corporation,press,financial,exhibit,deemed,for,shall,results
6507,799729,PAREXEL INTERNATIONAL CORP,2016-09-20,base,revenue,his,year,target,fiscal,committee,salary,officers,based
6516,861361,B/E AEROSPACE INC,2016-07-26,results,july,inc,june,financial,ended,press,release,announcing,quarter
6524,861459,GRANITE CONSTRUCTION INC,2016-07-29,company,gaap,measures,ebitda,july,non,financial,used,provided,companies
6532,887936,FTI CONSULTING INC,2016-07-18,july,termination,company,employment,mr,effective,for,inc,will,salary
6533,887936,FTI CONSULTING INC,2016-07-29,adjusted,loss,presentation,income,measures,gaap,non,performance,operating,ebitda
6534,887936,FTI CONSULTING INC,2016-07-29,adjusted,measures,ebitda,gaap,income,loss,operating,special,consideration,non
6535,887936,FTI CONSULTING INC,2016-08-02,gaap,income,measures,ebitda,adjusted,operating,special,loss,consideration,non
6536,887936,FTI CONSULTING INC,2016-08-16,gaap,adjusted,income,ebitda,operating,consideration,measures,presentation,loss,special
6543,903127,POST PROPERTIES INC,2016-08-02,inc,supplemental,david,properties,financial,georgia,earnings,august,release,exhibit
6544,903127,POST PROPERTIES INC,2016-08-15,expectations,agreement,proposed,with,documents,sec,properties,regarding,looking,shareholders
6568,910521,DECKERS OUTDOOR CORP,2016-07-06,incentive,committee,target,performance,compensation,measure,awards,based,plan,will
6569,910521,DECKERS OUTDOOR CORP,2016-07-28,exhibit,july,press,george,release,shall,financial,corporation,results,hereto
6570,910521,DECKERS OUTDOOR CORP,2016-09-16,shares,voting,stockholders,company,proposal,meeting,annual,proxy,forth,matters
6579,910606,REGENCY CENTERS CORP,2016-07-07,agent,agreement,rate,interest,corporation,term,july,amendment,loan,association
6580,910606,REGENCY CENTERS CORP,2016-07-13,closing,llp,prospectus,july,million,agreement,offering,shares,corporation,agreed
6581,910606,REGENCY CENTERS CORP,2016-07-15,offering,notes,common,million,corporation,july,senior,stock,closing,florida
6582,910606,REGENCY CENTERS CORP,2016-08-03,june,website,months,three,ended,florida,august,supplemental,earnings,for
6597,921112,LIBERTY PROPERTY TRUST,2016-07-25,limited,sale,property,exhibit,press,partnership,agreement,july,trust,closing
6598,921112,LIBERTY PROPERTY TRUST,2016-07-26,trust,partnership,financial,july,property,title,exhibit,limited,release,press
6599,921112,LIBERTY PROPERTY TRUST,2016-09-19,agreement,limited,supplemental,trust,partnership,property,transaction,september,notes,global
6600,921112,LIBERTY PROPERTY TRUST,2016-09-23,partnership,property,trust,amendment,agreement,sale,september,limited,operating,an
6638,936395,CIENA CORP,2016-08-05,aggregate,august,notes,david,approximately,transaction,amount,outstanding,corporation,million
6639,936395,CIENA CORP,2016-09-01,call,september,quarter,july,ended,third,investor,results,corporation,david
6646,936528,WASHINGTON FEDERAL INC,2016-07-14,june,july,applicable,federal,washington,financial,about,attached,not,copy
6647,936528,WASHINGTON FEDERAL INC,2016-07-26,july,washington,chief,federal,officer,not,company,mr,bank,applicable
6648,936528,WASHINGTON FEDERAL INC,2016-07-26,mr,his,federal,company,accounting,officer,july,director,washington,inc
6649,936528,WASHINGTON FEDERAL INC,2016-07-26,press,applicable,washington,federal,august,july,not,dividend,release,stockholders
6650,936528,WASHINGTON FEDERAL INC,2016-09-14,applicable,federal,directors,washington,september,not,group,appointment,company,board
6651,936528,WASHINGTON FEDERAL INC,2016-09-21,additional,september,washington,program,shares,price,company,at,an,federal
6660,945394,HOSPITALITY PROPERTIES TRUST,2016-07-01,agreement,our,we,llc,looking,development,transactions,june,forward,property
6661,945394,HOSPITALITY PROPERTIES TRUST,2016-08-09,august,supplemental,properties,financial,trust,operating,months,quarter,june,mark
6662,945394,HOSPITALITY PROPERTIES TRUST,2016-08-16,offering,shares,company,looking,forward,august,not,common,an,occur
6663,945394,HOSPITALITY PROPERTIES TRUST,2016-08-25,properties,occur,due,notes,looking,august,trust,forward,john,these
6664,945394,HOSPITALITY PROPERTIES TRUST,2016-09-09,properties,trustee,our,restated,amended,with,trust,shareholders,proposed,his
